Bill McKechnie,7.8.1886 (BC: False),29.10.1965 (BC: False)
Henryk Magnuski,30.1.1909 (BC: False),4.5.1978 (BC: False)
Wells Coates,17.12.1895 (BC: False),17.6.1958 (BC: False)
Pyotr Anjou,15.2.1796 (BC: False),12.10.1869 (BC: False)
Brad McQuaid,25.4.1969 (BC: False),'alive'
Greta Scacchi,18.2.1960 (BC: False),'alive'
John Chaney (basketball, born 1932),21.1.1932 (BC: False),'alive'
Alessandro Stradella,3.7.1643 (BC: False),25.2.1682 (BC: False)
John Pasquin,30.11.1944 (BC: False),'alive'
Jamie Dimon,13.3.1956 (BC: False),'alive'
João Saldanha,3.7.1917 (BC: False),12.7.1990 (BC: False)
Fernando Lopez,13.4.1904 (BC: False),26.5.1993 (BC: False)
Noli de Castro,6.7.1949 (BC: False),'alive'
Max Scheler,22.8.1874 (BC: False),19.5.1928 (BC: False)
Rove McManus,21.1.1974 (BC: False),'alive'
João Baptista Mascarenhas de Morais,13.11.1883 (BC: False),17.9.1968 (BC: False)
Alfred Frenzel,None.None.1899 (BC: False),None.None.1968 (BC: False)
Giya Kancheli,10.8.1935 (BC: False),2.10.2019 (BC: False)
Hala Moddelmog,3.1.1956 (BC: False),'alive'
Edward Powys Mathers,28.8.1892 (BC: False),3.2.1939 (BC: False)
Carlos Carvalhas,9.11.1941 (BC: False),'alive'
Eduardo Ferro Rodrigues,3.11.1949 (BC: False),'alive'
Arthur Schwartz,25.11.1900 (BC: False),3.9.1984 (BC: False)
Matthew Johns,27.7.1971 (BC: False),'alive'
Craig Conroy,4.9.1971 (BC: False),'alive'
Pál Kinizsi,None.None.1432 (BC: False),None.None.1494 (BC: False)
Kenau Simonsdochter Hasselaer,None.None.1526 (BC: False),None.None.1588 (BC: False)
José Arce,15.10.1881 (BC: False),27.7.1968 (BC: False)
Ann Rutherford,2.11.1917 (BC: False),11.6.2012 (BC: False)
Ronald Koeman,21.3.1963 (BC: False),'alive'
Powel Crosley Jr.,18.9.1886 (BC: False),28.3.1961 (BC: False)
Paul Ackford,26.2.1958 (BC: False),'alive'
Wade Dooley,2.10.1957 (BC: False),'alive'
Theoren Fleury,29.6.1968 (BC: False),'alive'
John Sargrove,None.None.1906 (BC: False),None.None.1974 (BC: False)
Ferdinand von Wrangel,29.12.1797 (BC: False),25.5.1870 (BC: False)
Simon Gray,21.10.1936 (BC: False),7.8.2008 (BC: False)
Sher Shah Suri,None.None.1486 (BC: True),22.5.1545 (BC: False)
Antoine Meillet,11.11.1866 (BC: False),21.9.1936 (BC: False)
Émile Benveniste,27.5.1902 (BC: False),3.10.1976 (BC: False)
Frank H. Newcomb,10.11.1846 (BC: False),20.2.1934 (BC: False)
Hermann Flohn,19.2.1912 (BC: False),23.6.1997 (BC: False)
Ed Budde,2.11.1940 (BC: False),'alive'
Caramuru,None.None.1475 (BC: False),5.10.1557 (BC: False)
Judy Tyler,9.10.1932 (BC: False),3.7.1957 (BC: False)
Jack McGurn,2.7.1902 (BC: False),15.2.1936 (BC: False)
Fred Sinowatz,5.2.1929 (BC: False),11.8.2008 (BC: False)
Lance Reventlow,24.2.1936 (BC: False),24.7.1972 (BC: False)
Janusz Magnuski,None.None.1933 (BC: False),None.None.1999 (BC: False)
Blair Underwood,25.8.1964 (BC: False),'alive'
Alan Vega,23.6.1938 (BC: False),16.7.2016 (BC: False)
Hitomi Soga,17.5.1959 (BC: False),'alive'
Barbara Hutton,14.11.1912 (BC: False),11.5.1979 (BC: False)
Marlo Thomas,21.11.1937 (BC: False),'alive'
Thomas Sturge Moore,4.3.1870 (BC: False),18.7.1944 (BC: False)
Walter Frederick Ferrier,None.None.1865 (BC: False),None.None.1950 (BC: False)
Philip Carey,15.7.1925 (BC: False),6.2.2009 (BC: False)
John Kay (judge),13.9.1943 (BC: False),2.7.2004 (BC: False)
Ajit Doval,20.1.1945 (BC: False),'alive'
Filippo Juvarra,7.3.1678 (BC: False),31.1.1736 (BC: False)
Joseph Leidy,9.9.1823 (BC: False),30.4.1891 (BC: False)
Cecil Heftel,30.9.1924 (BC: False),4.2.2010 (BC: False)
Robert S. Woods,13.3.1948 (BC: False),'alive'
Wilhelm Zaisser,20.6.1893 (BC: False),3.3.1958 (BC: False)
Amnon Rubinstein,5.9.1931 (BC: False),'alive'
Bree Williamson,28.12.1979 (BC: False),'alive'
Hymie Weiss,25.1.1898 (BC: False),11.10.1926 (BC: False)
Irina Khakamada,13.4.1955 (BC: False),'alive'
Roscoe Born,24.11.1950 (BC: False),3.3.2020 (BC: False)
Fumihiko Tachiki,29.4.1961 (BC: False),'alive'
Frederik Kaiser,None.None.1808 (BC: False),None.None.1872 (BC: False)
Casper Van Dien,18.12.1968 (BC: False),'alive'
Michael Cretu,18.5.1957 (BC: False),'alive'
Alexander Rodchenko,5.12.1891 (BC: False),3.12.1956 (BC: False)
Prince Hall,None.None.1735 (BC: False),None.None.1807 (BC: False)
Joseph Schlitz,15.5.1831 (BC: False),7.5.1875 (BC: False)
Payne Ratner,3.10.1896 (BC: False),27.12.1974 (BC: False)
Andrew Frank Schoeppel,23.11.1894 (BC: False),21.1.1962 (BC: False)
Frank Carlson,23.1.1893 (BC: False),30.5.1987 (BC: False)
John Rodgers (1772–1838),11.7.1772 (BC: False),1.8.1838 (BC: False)
John Rodgers (naval officer, World War I),15.1.1881 (BC: False),27.8.1926 (BC: False)
Joel Spolsky,None.None.1965 (BC: False),'alive'
Murder of Reena Virk,10.3.1983 (BC: False),'alive'
Reiko Takagi,26.11.1973 (BC: False),'alive'
Masayo Kurata,21.5.1969 (BC: False),'alive'
Yumiko Kobayashi,18.6.1979 (BC: False),'alive'
Gene Pelowski,None.None.1952 (BC: False),'alive'
Henry Giroux,18.9.1943 (BC: False),'alive'
Mikako Takahashi,29.5.1980 (BC: False),'alive'
Kenichi Ogata (voice actor),29.3.1942 (BC: False),'alive'
Antonio de León Pinelo,None.None.1589 (BC: False),None.None.1660 (BC: False)
Hirotaka Suzuoki,6.3.1950 (BC: False),6.8.2006 (BC: False)
Calvert Vaux,20.12.1824 (BC: False),19.11.1895 (BC: False)
Yūji Mitsuya,18.10.1954 (BC: False),'alive'
Saeko Shimazu,8.9.1959 (BC: False),'alive'
Natsuko Kuwatani,8.8.1978 (BC: False),'alive'
George Whitefield Chadwick,13.11.1854 (BC: False),4.4.1931 (BC: False)
Sara Lumholdt,25.10.1984 (BC: False),'alive'
Sayuri Yoshida,25.3.1966 (BC: False),'alive'
Paul Bronsart von Schellendorff,25.1.1832 (BC: False),23.6.1891 (BC: False)
Shin-ichiro Miki,18.3.1968 (BC: False),'alive'
Tomomichi Nishimura,2.6.1946 (BC: False),'alive'
Jorma Räty,15.10.1946 (BC: False),29.9.2007 (BC: False)
Takehito Koyasu,5.5.1967 (BC: False),'alive'
Billy Joe Royal,3.4.1942 (BC: False),6.10.2015 (BC: False)
Hekiru Shiina,12.3.1974 (BC: False),'alive'
Akiko Hiramatsu,31.8.1967 (BC: False),'alive'
A. E. Wilder-Smith,22.12.1915 (BC: False),14.9.1995 (BC: False)
Hiro Yūki,13.2.1965 (BC: False),'alive'
Espen Aarseth,None.None.1965 (BC: False),'alive'
Bid McPhee,1.11.1859 (BC: False),3.1.1943 (BC: False)
Motomu Kiyokawa,9.4.1935 (BC: False),'alive'
Kumiko Nishihara,27.4.1965 (BC: False),'alive'
Frank McRae,18.3.1944 (BC: False),'alive'
Ryōtarō Okiayu,17.11.1969 (BC: False),'alive'
John Schneider (screen actor),8.4.1960 (BC: False),'alive'
Modesto Cartagena,21.7.1921 (BC: False),2.3.2010 (BC: False)
Primož Peterka,28.2.1979 (BC: False),'alive'
Greg Laurie,10.12.1952 (BC: False),'alive'
Roald Jensen,11.1.1943 (BC: False),6.10.1987 (BC: False)
Lionel Johnson,15.3.1867 (BC: False),4.10.1902 (BC: False)
Sabrina Lloyd,20.11.1970 (BC: False),'alive'
Christophe Beck,30.11.1972 (BC: False),'alive'
Tim Bray,21.6.1955 (BC: False),'alive'
Kim Perrot,18.1.1967 (BC: False),19.8.1999 (BC: False)
Meary James Thurairajah Tambimuttu,15.8.1915 (BC: False),23.6.1983 (BC: False)
Kumar Gandharva,8.4.1924 (BC: False),12.1.1992 (BC: False)
Li Lianying,12.11.1848 (BC: False),4.3.1911 (BC: False)
Saya Tin,12.2.1894 (BC: False),8.8.1950 (BC: False)
Sidónio Pais,1.5.1872 (BC: False),14.12.1918 (BC: False)
John Maurice Hauke,26.10.1775 (BC: False),29.11.1830 (BC: False)
Marie Serneholt,11.7.1983 (BC: False),'alive'
Yunmen Wenyan,None.None.864 (BC: False),None.None.949 (BC: False)
Kazimierz Górski,2.3.1921 (BC: False),23.5.2006 (BC: False)
Mike Woodin,6.11.1965 (BC: False),9.7.2004 (BC: False)
Desmond Child,28.10.1953 (BC: False),'alive'
Cyrus the Great,None.None.600 (BC: True),4.12.530 (BC: True)
Theodor Ab Yberg,None.None.8 (BC: False),None.None.1869 (BC: False)
Vincent Drucci,1.1.1898 (BC: False),4.4.1927 (BC: False)
Denis Gauthier,1.10.1976 (BC: False),'alive'
Naftali Zvi Yehuda Berlin,None.None.20 (BC: False),None.None.1943 (BC: False)
Jeanne Moreau,23.1.1928 (BC: False),31.7.2017 (BC: False)
Frankie Yale,22.1.1893 (BC: False),1.7.1928 (BC: False)
Stephen Malkmus,30.5.1966 (BC: False),'alive'
Marc Gené,29.3.1974 (BC: False),'alive'
Beverly LaHaye,30.4.1929 (BC: False),'alive'
Sawao Kato,11.10.1946 (BC: False),'alive'
Tim LaHaye,27.4.1926 (BC: False),25.7.2016 (BC: False)
Jim Leighton,24.7.1958 (BC: False),'alive'
Ricardo Quaresma,26.9.1983 (BC: False),'alive'
Diego de Landa,12.11.1524 (BC: False),29.4.1579 (BC: False)
Sergius of Radonezh,14.5.1314 (BC: False),25.9.1392 (BC: False)
Killing of Charlie Howard,31.1.1961 (BC: False),7.7.1984 (BC: False)
Simon Munnery,None.None.1967 (BC: False),'alive'
George Stigler,17.1.1911 (BC: False),1.12.1991 (BC: False)
Hugo Stinnes,12.2.1870 (BC: False),10.4.1924 (BC: False)
Andrew Fluegelman,27.11.1943 (BC: False),6.7.1985 (BC: False)
Etienne Saqr,None.None.1937 (BC: False),'alive'
Walter J. Stoessel Jr.,24.1.1920 (BC: False),9.12.1986 (BC: False)
Richard Brooks,18.5.1912 (BC: False),11.3.1992 (BC: False)
June Lockhart,25.6.1925 (BC: False),'alive'
Miou-Miou,22.2.1950 (BC: False),'alive'
Giancarlo De Carlo,12.12.1919 (BC: False),4.6.2005 (BC: False)
Mamiko Noto,6.2.1980 (BC: False),'alive'
Elton Brand,11.3.1979 (BC: False),'alive'
Kyōko Hikami,11.1.1969 (BC: False),'alive'
Mayumi Iizuka,3.1.1977 (BC: False),'alive'
Margery Bronster,12.12.1957 (BC: False),'alive'
Susan Haskell,10.6.1968 (BC: False),'alive'
Robert Krimmer,24.11.1953 (BC: False),'alive'
Shannon Tweed,10.3.1957 (BC: False),'alive'
Hillary B. Smith,25.5.1957 (BC: False),'alive'
Jules Antoine Lissajous,4.3.1822 (BC: False),24.6.1880 (BC: False)
Grover Krantz,5.11.1931 (BC: False),14.2.2002 (BC: False)
Ahmed Nazif,8.7.1952 (BC: False),'alive'
John Willison Green,12.2.1927 (BC: False),28.5.2016 (BC: False)
Euthydemus II,None.None.200 (BC: True),None.None.180 (BC: True)
Dionne Farris,4.12.1969 (BC: False),'alive'
Robert J. Chassell,22.8.1946 (BC: False),30.6.2017 (BC: False)
Howard Dietz,8.9.1896 (BC: False),30.7.1983 (BC: False)
Calvin Smith,8.1.1961 (BC: False),'alive'
George Phillips Bond,20.5.1825 (BC: False),17.2.1865 (BC: False)
Bob Horner,6.8.1957 (BC: False),'alive'
Randy Snow,24.5.1959 (BC: False),19.11.2009 (BC: False)
Mackenzie Phillips,10.11.1959 (BC: False),'alive'
Jens Johansson,2.11.1963 (BC: False),'alive'
Allen Johnson,1.3.1971 (BC: False),'alive'
Mellow Man Ace,12.4.1967 (BC: False),'alive'
Gretchen Wilson,26.6.1973 (BC: False),'alive'
Nigel Sinclair,31.3.1948 (BC: False),'alive'
Mustafa Barzani,14.3.1903 (BC: False),1.3.1979 (BC: False)
Aidan Higgins,3.3.1927 (BC: False),27.12.2015 (BC: False)
George Gaynes,3.5.1917 (BC: False),15.2.2016 (BC: False)
Carlos Betances Ramírez,8.7.1910 (BC: False),28.10.2001 (BC: False)
Lilli Gruber,19.4.1957 (BC: False),'alive'
Waldemar Pawlak,5.9.1959 (BC: False),'alive'
Ilya Piatetski-Shapiro,30.3.1929 (BC: False),21.2.2009 (BC: False)
Mike Ilitch,20.7.1929 (BC: False),10.2.2017 (BC: False)
Bonnie Franklin,6.1.1944 (BC: False),1.3.2013 (BC: False)
Roman Turek,21.5.1970 (BC: False),'alive'
Chivu Stoica,8.8.1908 (BC: False),18.2.1975 (BC: False)
Milan Stojadinović,4.8.1888 (BC: False),26.10.1961 (BC: False)
George Stoneman,8.8.1822 (BC: False),5.9.1894 (BC: False)
George Johnstone Stoney,15.2.1826 (BC: False),5.7.1911 (BC: False)
Curtis Strange,30.1.1955 (BC: False),'alive'
Edward Stratemeyer,4.10.1862 (BC: False),10.5.1930 (BC: False)
Fernand Baldet,16.3.1885 (BC: False),8.11.1964 (BC: False)
Danilo I, Prince of Montenegro,25.5.1826 (BC: False),13.8.1860 (BC: False)
José Azevedo,19.9.1973 (BC: False),'alive'
Tony Greaves, Baron Greaves,27.7.1942 (BC: False),'alive'
Otto Luening,15.6.1900 (BC: False),2.9.1996 (BC: False)
Gareth Rees (rugby union),30.6.1967 (BC: False),'alive'
Pedro Santana Lopes,29.6.1956 (BC: False),'alive'
Tom Wills,19.8.1835 (BC: False),2.5.1880 (BC: False)
J. P. Guilford,7.3.1897 (BC: False),26.11.1987 (BC: False)
Charlie Luken,18.7.1951 (BC: False),'alive'
Tom Luken,9.7.1925 (BC: False),10.1.2018 (BC: False)
Roxanne Qualls,3.3.1953 (BC: False),'alive'
David S. Mann,25.9.1939 (BC: False),'alive'
Patty Griffin,16.3.1964 (BC: False),'alive'
Steve Smith (comedian),24.12.1945 (BC: False),'alive'
Steve Smith (academic),4.2.1952 (BC: False),'alive'
Steve Smith (ice hockey, born in Scotland),30.4.1963 (BC: False),'alive'
Fran Cotton,3.1.1947 (BC: False),'alive'
Lillian Heath,29.12.1865 (BC: False),5.8.1962 (BC: False)
Haydn Bunton Sr.,5.7.1911 (BC: False),5.9.1955 (BC: False)
Christopher Edley Jr.,13.1.1953 (BC: False),'alive'
Inge Meysel,30.5.1910 (BC: False),10.7.2004 (BC: False)
Otto Boeddicker,None.None.1853 (BC: False),None.None.1937 (BC: False)
Julius Adams Stratton,18.5.1901 (BC: False),22.6.1994 (BC: False)
Samuel Wesley Stratton,18.7.1861 (BC: False),18.10.1931 (BC: False)
Roderick Sprague,18.2.1933 (BC: False),20.8.2012 (BC: False)
Nathan Straus,31.1.1848 (BC: False),11.1.1931 (BC: False)
William F. Quinn,13.7.1919 (BC: False),28.8.2006 (BC: False)
Henry R. Jackson,24.7.1820 (BC: False),23.5.1898 (BC: False)
Francesco Bianchini,13.12.1662 (BC: False),2.3.1729 (BC: False)
Paul Klebnikov,3.6.1963 (BC: False),9.7.2004 (BC: False)
Bert Jansch,3.11.1943 (BC: False),5.10.2011 (BC: False)
Lewis Strauss,31.1.1896 (BC: False),21.1.1974 (BC: False)
Gerry Conlon,1.3.1954 (BC: False),21.6.2014 (BC: False)
Robert S. Strauss,19.10.1918 (BC: False),19.3.2014 (BC: False)
Ernst Wollweber,29.10.1898 (BC: False),3.5.1967 (BC: False)
Robert Strausz-Hupé,25.3.1903 (BC: False),24.2.2002 (BC: False)
Ernst Streeruwitz,23.9.1874 (BC: False),19.10.1952 (BC: False)
Robert William Wilcox,15.2.1855 (BC: False),23.10.1903 (BC: False)
Fritz Theilen,27.9.1927 (BC: False),18.4.2012 (BC: False)
John Brashear,24.11.1840 (BC: False),8.4.1920 (BC: False)
Taro Hakase,23.1.1968 (BC: False),'alive'
Mo Gaffney,5.11.1958 (BC: False),'alive'
Friedrich Stromeyer,2.8.1776 (BC: False),18.8.1835 (BC: False)
Caleb Strong,9.1.1745 (BC: False),7.11.1819 (BC: False)
Henry A. Strong,30.8.1838 (BC: False),26.7.1919 (BC: False)
James Hooker Strong,26.4.1814 (BC: False),28.11.1882 (BC: False)
Stephen P. Hempstead,1.10.1812 (BC: False),16.2.1883 (BC: False)
Bernard Hailstone,6.10.1910 (BC: False),27.12.1987 (BC: False)
Arthur Dewey Struble,28.6.1894 (BC: False),1.5.1983 (BC: False)
Gustav Struve,11.10.1805 (BC: False),21.8.1870 (BC: False)
George Ledwell Taylor,31.3.1788 (BC: False),1.5.1873 (BC: False)
Alexander Hugh Holmes Stuart,2.4.1807 (BC: False),13.2.1891 (BC: False)
Edwin Sydney Stuart,28.12.1853 (BC: False),21.3.1937 (BC: False)
Henry Carter Stuart,18.1.1855 (BC: False),24.7.1933 (BC: False)
Oolong (rabbit),28.7.1994 (BC: False),7.1.2003 (BC: False)
Reginald Edward Stubbs,13.10.1876 (BC: False),7.12.1947 (BC: False)
Richard Kleindienst,5.8.1923 (BC: False),3.2.2000 (BC: False)
Simon Vouet,9.1.1590 (BC: False),30.6.1649 (BC: False)
Bob Collins (broadcaster),28.2.1942 (BC: False),8.2.2000 (BC: False)
Carl-Heinrich von Stülpnagel,2.1.1886 (BC: False),30.8.1944 (BC: False)
Anselmo Lorenzo,None.None.21 (BC: False),None.None.1914 (BC: False)
Mario Aerts,31.12.1974 (BC: False),'alive'
Elisabeth Elliot,21.12.1926 (BC: False),15.6.2015 (BC: False)
Rolf Aldag,25.8.1968 (BC: False),'alive'
Eric Baumann (cyclist),21.3.1980 (BC: False),'alive'
A. R. Gurney,1.11.1930 (BC: False),13.6.2017 (BC: False)
Santiago Botero,27.10.1972 (BC: False),'alive'
Roger Kingdom,26.8.1962 (BC: False),'alive'
Alison Arngrim,18.1.1962 (BC: False),'alive'
Jeff Smith (cartoonist),27.2.1960 (BC: False),'alive'
Gena Lee Nolin,29.11.1971 (BC: False),'alive'
Toquinho,6.7.1946 (BC: False),'alive'
Anne Frank,12.6.1929 (BC: False),'alive'
Peggy Ann Garner,3.2.1931 (BC: False),16.10.1984 (BC: False)
Bobby Driscoll,3.3.1937 (BC: False),30.3.1968 (BC: False)
Margaret O'Brien,15.1.1937 (BC: False),'alive'
Jon Whiteley,19.2.1945 (BC: False),'alive'
Vincent Winter,29.12.1947 (BC: False),2.11.1998 (BC: False)
Ivan Jandl,24.1.1937 (BC: False),21.11.1987 (BC: False)
Shirley Temple,23.4.1928 (BC: False),10.2.2014 (BC: False)
Heather O'Rourke,27.12.1975 (BC: False),1.2.1988 (BC: False)
Michal Martikán,18.5.1979 (BC: False),'alive'
Hayley Mills,18.4.1946 (BC: False),'alive'
Claude Jarman Jr.,27.9.1934 (BC: False),'alive'
Wendy Wilson,16.10.1969 (BC: False),'alive'
Bobby Thigpen,17.7.1963 (BC: False),'alive'
Jeff Reardon,1.10.1955 (BC: False),'alive'
Nicolas Hulot,30.4.1955 (BC: False),'alive'
Richard Linklater,30.7.1960 (BC: False),'alive'
Juan Alejo de Arizmendi,17.7.1760 (BC: False),12.10.1814 (BC: False)
Flor Contemplacion,7.1.1953 (BC: False),17.3.1995 (BC: False)
Robert Sangster,23.5.1936 (BC: False),7.4.2004 (BC: False)
Lester Piggott,5.11.1935 (BC: False),'alive'
Steve Cauthen,1.5.1960 (BC: False),'alive'
Sterling Holloway,14.1.1905 (BC: False),22.11.1992 (BC: False)
Daisy Fellowes,29.4.1890 (BC: False),13.12.1962 (BC: False)
Rafe de Crespigny,None.None.1936 (BC: False),'alive'
Fred Newman (philosopher),17.6.1935 (BC: False),'alive'
John Charles Fields,14.5.1863 (BC: False),9.8.1932 (BC: False)
Don Coscarelli,17.2.1954 (BC: False),'alive'
Alberto Vargas,9.2.1896 (BC: False),30.12.1982 (BC: False)
Roy Cazaly,13.1.1893 (BC: False),10.10.1963 (BC: False)
Esera Tuaolo,11.7.1968 (BC: False),'alive'
James Mancham,11.8.1939 (BC: False),8.1.2017 (BC: False)
Alain-Fournier,3.10.1886 (BC: False),22.9.1914 (BC: False)
Yuriy Sedykh,11.6.1955 (BC: False),'alive'
Hans Helfritz,None.None.25 (BC: False),None.None.1949 (BC: False)
Tommaso Salvadori,30.9.1835 (BC: False),9.10.1923 (BC: False)
Cadel Evans,14.2.1977 (BC: False),'alive'
Priyadarshan,30.1.1957 (BC: False),'alive'
Hiroshi Minagawa,None.None.1970 (BC: False),'alive'
Hitoshi Sakimoto,26.2.1969 (BC: False),'alive'
Ted Mack (radio and television host),12.2.1904 (BC: False),12.7.1976 (BC: False)
Ted Mack (politician),20.12.1933 (BC: False),6.11.2018 (BC: False)
Jan Štursa,None.None.15 (BC: False),None.None.1921 (BC: False)
Marco Fidel Suárez,23.4.1855 (BC: False),3.4.1927 (BC: False)
Daniel Ernst Jablonski,None.None.20 (BC: False),None.None.1670 (BC: False)
Peter Kowald,21.4.1944 (BC: False),21.9.2002 (BC: False)
Jeanne Hébuterne,6.4.1898 (BC: False),26.1.1920 (BC: False)
Léopold Zborowski,10.3.1889 (BC: False),25.3.1932 (BC: False)
Fuad Rouhani,23.10.1907 (BC: False),30.1.2004 (BC: False)
Abd al-Rahman al-Bazzaz,20.2.1913 (BC: False),28.6.1973 (BC: False)
Hanna Suchocka,3.4.1946 (BC: False),'alive'
Giovanni Lanza,15.2.1810 (BC: False),9.3.1882 (BC: False)
Wop May,20.3.1896 (BC: False),21.6.1952 (BC: False)
Quintino Sella,7.7.1827 (BC: False),14.3.1884 (BC: False)
Philippe Sudré Dartiguenave,6.4.1863 (BC: False),26.7.1926 (BC: False)
Bjørn Dæhlie,19.6.1967 (BC: False),'alive'
Otto Suhr,17.8.1894 (BC: False),30.8.1957 (BC: False)
Enrico Cialdini,10.8.1811 (BC: False),8.9.1892 (BC: False)
Stepan Bandera,1.1.1909 (BC: False),15.10.1959 (BC: False)
Pasquale Stanislao Mancini,17.3.1817 (BC: False),26.12.1888 (BC: False)
Andrew Cartmel,None.None.1958 (BC: False),'alive'
Agostino Depretis,31.1.1813 (BC: False),29.7.1887 (BC: False)
Maria de Lourdes Pintasilgo,18.1.1930 (BC: False),10.7.2004 (BC: False)
Benedetto Cairoli,28.1.1825 (BC: False),8.8.1889 (BC: False)
Giovanni Nicotera,9.9.1828 (BC: False),13.6.1894 (BC: False)
Carlo Felice Nicolis, conte di Robilant,8.8.1826 (BC: False),17.10.1888 (BC: False)
Nancy McKeon,4.4.1966 (BC: False),'alive'
Luigi Pelloux,1.3.1839 (BC: False),26.10.1924 (BC: False)
Charles, Count of Valois,12.3.1270 (BC: False),16.12.1325 (BC: False)
Vincenzo Gioberti,5.4.1801 (BC: False),26.10.1852 (BC: False)
Alexander Khalifman,18.1.1966 (BC: False),'alive'
Antonio Rosmini,25.3.1797 (BC: False),1.7.1855 (BC: False)
Snooky Young,3.2.1919 (BC: False),11.5.2011 (BC: False)
Giuseppe Saracco,6.10.1821 (BC: False),9.1.1907 (BC: False)
L. Wolfe Gilbert,31.8.1886 (BC: False),12.7.1970 (BC: False)
Eugène Sue,26.1.1804 (BC: False),3.8.1857 (BC: False)
Gordon R. Sullivan,25.9.1937 (BC: False),'alive'
James Sullivan (governor),22.4.1744 (BC: False),10.12.1808 (BC: False)
Oran Pape,10.3.1904 (BC: False),30.4.1936 (BC: False)
Gabriel González Videla,22.11.1898 (BC: False),22.8.1980 (BC: False)
Johann Georg Jacobi,2.9.1740 (BC: False),4.1.1814 (BC: False)
Sumitomo Masatomo,31.12.1585 (BC: False),17.9.1652 (BC: False)
Christian Friedrich Wilhelm Jacobs,None.None.1764 (BC: False),None.None.1847 (BC: False)
Ron Sexsmith,8.1.1964 (BC: False),'alive'
Charles Pelot Summerall,4.3.1867 (BC: False),14.5.1955 (BC: False)
Arthur Summerfield,17.3.1899 (BC: False),26.4.1972 (BC: False)
Increase Sumner,27.11.1746 (BC: False),7.6.1799 (BC: False)
Sherwood Boehlert,28.9.1936 (BC: False),'alive'
Gustav Jäger (naturalist),23.6.1832 (BC: False),13.5.1917 (BC: False)
Muggsy Bogues,9.1.1965 (BC: False),'alive'
Spud Webb,13.7.1963 (BC: False),'alive'
Alfred, Hereditary Prince of Saxe-Coburg and Gotha,15.10.1874 (BC: False),6.2.1899 (BC: False)
Carlos Gamarra,17.2.1971 (BC: False),'alive'
Gideon Sundback,24.4.1880 (BC: False),21.6.1954 (BC: False)
Marie of Romania,29.10.1875 (BC: False),18.7.1938 (BC: False)
Bruce Sundlun,19.1.1920 (BC: False),21.7.2011 (BC: False)
Jean Lefebvre,3.10.1919 (BC: False),9.7.2004 (BC: False)
Sun Yun-suan,10.11.1913 (BC: False),15.2.2006 (BC: False)
Henry H. Fowler,5.9.1908 (BC: False),3.1.2000 (BC: False)
Ralph Perk,19.1.1914 (BC: False),21.4.1999 (BC: False)
Wage Rudolf Supratman,9.3.1903 (BC: False),17.8.1938 (BC: False)
Tom Kindness,26.8.1929 (BC: False),8.1.2004 (BC: False)
Hossein Marashi,17.11.1958 (BC: False),'alive'
Robert Smith Surtees,None.None.17 (BC: False),None.None.1864 (BC: False)
William Pennington,4.5.1796 (BC: False),16.2.1862 (BC: False)
William Stephen Finsen,28.7.1905 (BC: False),16.5.1979 (BC: False)
Bert Bos,10.11.1963 (BC: False),'alive'
Skitch Henderson,27.1.1918 (BC: False),1.11.2005 (BC: False)
Hugh R. Stephen,25.4.1913 (BC: False),22.3.2002 (BC: False)
Robert P. Pula,None.None.1928 (BC: False),None.None.2004 (BC: False)
George Frederic Watts,23.2.1817 (BC: False),1.7.1904 (BC: False)
François Ozon,15.11.1967 (BC: False),'alive'
Kid Nichols,14.9.1869 (BC: False),11.4.1953 (BC: False)
Lynne Franks,16.4.1948 (BC: False),'alive'
Swami Ghanananda (Ghana),12.9.1937 (BC: False),18.1.2016 (BC: False)
Jane March,20.3.1973 (BC: False),'alive'
Jacob Penner,12.8.1880 (BC: False),28.8.1965 (BC: False)
Gunther Plaut,1.11.1912 (BC: False),8.2.2012 (BC: False)
Cheryl Tiegs,25.9.1947 (BC: False),'alive'
Lee Smith (baseball),4.12.1957 (BC: False),'alive'
Philip Rabinowitz (runner),16.2.1904 (BC: False),28.2.2008 (BC: False)
Paul Kocher,11.6.1973 (BC: False),'alive'
Milton L. Humason,19.8.1891 (BC: False),18.6.1972 (BC: False)
David R. Francis,1.10.1850 (BC: False),15.1.1927 (BC: False)
Jason Akermanis,24.2.1977 (BC: False),'alive'
Nian Gengyao,None.None.1679 (BC: False),None.None.1726 (BC: False)
Kim Fields,12.5.1969 (BC: False),'alive'
Tony Oliva,20.7.1938 (BC: False),'alive'
Barbara Lett-Simmons,4.6.1927 (BC: False),22.12.2012 (BC: False)
Kana Ueda,9.6.1980 (BC: False),'alive'
Tomokazu Sugita,11.10.1980 (BC: False),'alive'
Ryoka Yuzuki,10.1.1974 (BC: False),'alive'
Junichi Suwabe,29.3.1972 (BC: False),'alive'
Dennis Farina,29.2.1944 (BC: False),22.7.2013 (BC: False)
Motoko Kumai,8.9.1970 (BC: False),'alive'
Kumiko Watanabe,7.10.1965 (BC: False),'alive'
Stephen Cassin,16.2.1783 (BC: False),29.8.1857 (BC: False)
Akio Suyama,8.7.1968 (BC: False),'alive'
Kazuhiko Inoue,26.3.1954 (BC: False),'alive'
Keiichi Nanba,26.8.1957 (BC: False),'alive'
Marina Oswald Porter,17.7.1941 (BC: False),'alive'
Yuki Matsuoka,13.9.1970 (BC: False),'alive'
